P1_LN	P1_PT	P2_ANT	P2_NCT	P2_PT	P3_ANT	P3_NCT	P3_PT	P4_ANT	P4_NCT	P4_PT	P5_ANT	P5_LN	P5_NCT	P5_PT	P6_ANT	P6_LN	P6_NCT	P6_PT	P7_ANT	P7_LN	P7_NCT	P7_PT	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	ANT_vs_PT_logFC	ANT_vs_PT_AveExpr	ANT_vs_PT_t	ANT_vs_PT_P.Value	ANT_vs_PT_adj.P.Val	ANT_vs_PT_B	ANT_vs_PT_-log(P.Value)	ANT_vs_PT_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	ANT_vs_PT_Valid	ANT_vs_PT_Significant
19.262493133544922	19.06220817565918	19.83966064453125	18.715866088867188	19.258516311645508	19.13444709777832	18.79738998413086	17.505542755126953	19.420757293701172	18.128774642944336	17.949235916137695	19.18522834777832	19.404346466064453	18.103174209594727	19.222461700439453	18.593364715576172	19.849271774291992	18.99083709716797	19.98929786682129	19.175613403320312	20.06186866760254	19.27515411376953	19.64727020263672	Homo sapiens	1:Experimental evidence at protein level	305	14	-1.06063329254783	19.0707912091768	-2.87695107401496	0.00815193631380873	0.0210991292827991	-3.14549034652465	2.0887392218708	1.67573546676289	sp|Q14232|EI2BA_HUMAN	Q14232	EI2BA_HUMAN	EIF2B1	Translation initiation factor eIF2B subunit alpha		+	+
20.864229202270508	21.74793815612793	18.85669708251953	19.898069381713867	21.151180267333984	21.313888549804688	21.037939071655273	21.712541580200195	21.11517906188965	21.700380325317383	21.18720817565918	21.05799102783203	22.39535903930664	21.701641082763672	21.547910690307617	19.44097900390625	21.303489685058594	19.278873443603516	21.111072540283203	19.37531280517578	21.314260482788086	19.670530319213867	20.81415557861328	Homo sapiens	1:Experimental evidence at protein level	407	5	0.277860470203347	20.8435843006318	0.667225736709579	0.510808292476541	0.618492202782406	-6.5813097760528	0.291742061002259	0.20866577107111	sp|Q14240|IF4A2_HUMAN	Q14240	IF4A2_HUMAN	EIF4A2	Eukaryotic initiation factor 4A-II		+	
20.633399963378906	21.192819595336914	18.611391067504883	19.01848030090332	21.479612350463867	20.710390090942383	18.65794563293457	20.947866439819336	18.82295036315918	20.242835998535156	21.708866119384766	18.671659469604492	20.917325973510742	18.376977920532227	22.55350685119629	18.27537727355957	20.265310287475586	18.65239143371582	20.582244873046875	18.936079025268555	21.758182525634766	19.16663360595703	21.153757095336914	Homo sapiens	1:Experimental evidence at protein level	550	10	1.53865342071292	20.0394046336886	4.11025375066937	0.000379865024210316	0.0016221619058132	-0.214811395769669	3.42037069194602	2.78990580160937	sp|Q14247|SRC8_HUMAN	Q14247	SRC8_HUMAN	CTTN	Src substrate cortactin		+	+
18.10057258605957	20.505399703979492	18.89250946044922	18.27552032470703	19.35361099243164	20.270355224609375	19.79747200012207	20.54180908203125	20.77288818359375	20.857343673706055	20.590381622314453	21.17708969116211	20.453535079956055	21.17635726928711	20.894187927246094	18.6402530670166	20.659013748168945	18.47421646118164	20.026996612548828	18.636341094970703	20.752540588378906	18.898487091064453	20.668466567993164	Homo sapiens	1:Experimental evidence at protein level	428	6	-0.186438568472923	19.924628217752	-0.380467974543471	0.706847516731867	0.788087005080236	-6.73389258947079	0.150674263408606	0.103425833601329	sp|Q14254|FLOT2_HUMAN	Q14254	FLOT2_HUMAN	FLOT2	Flotillin-2		+	
18.838390350341797	18.536256790161133	19.242856979370117	18.951263427734375	19.23723602294922	18.114063262939453	19.452842712402344	18.24949836730957	18.58376693725586	18.632286071777344	18.11867332458496	18.811267852783203	17.93637466430664	18.89711570739746	16.898483276367188	19.95977783203125	18.228805541992188	17.720487594604492	17.406551361083984	18.915943145751953	16.721628189086914	19.01681137084961	17.517480850219727	Homo sapiens	1:Experimental evidence at protein level	317	18	-1.70501787968829	18.4490742876273	-3.99804367257629	0.000506320582711909	0.00203851947026494	-0.493488423438544	3.29557441751438	2.69068513616756	sp|Q14257|RCN2_HUMAN	Q14257	RCN2_HUMAN	RCN2	Reticulocalbin-2		+	+
21.112926483154297	20.385623931884766	19.16524887084961	18.60696792602539	20.752626419067383	19.21015167236328	19.054420471191406	20.656831741333008	18.480587005615234	19.961681365966797	20.401247024536133	18.446853637695312	20.635162353515625	18.656530380249023	20.506423950195312	20.149633407592773	20.913129806518555	20.335596084594727	20.414915084838867	19.99905014038086	20.602100372314453	19.03423309326172	20.34864616394043	Homo sapiens	1:Experimental evidence at protein level	630	7	0.431757922793132	19.8973851545319	1.24908505181542	0.223331884347798	0.324559049247686	-6.03070545840042	0.651049269728375	0.48870627750945	sp|Q14258|TRI25_HUMAN	Q14258	TRI25_HUMAN	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25		+	
18.125938415527344	17.969100952148438	18.828857421875	18.31330680847168	17.136226654052734	19.163122177124023	18.370010375976562	18.523664474487305	19.293617248535156	18.23720359802246	18.182659149169922	18.36705207824707	19.97126579284668	18.39483642578125	17.716432571411133	18.480152130126953	19.709089279174805	18.038665771484375	19.613513946533203	18.78939437866211	17.523500442504883	18.09198760986328	18.775531768798828	Homo sapiens	1:Experimental evidence at protein level	412	18	-1.31090164872994	18.5093737017342	-3.47249927370127	0.00191293171587983	0.00605273047114266	-1.77363134206459	2.71830053229674	2.21804866484536	sp|Q14318|FKBP8_HUMAN	Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8		+	+
19.314132690429688	18.963329315185547	19.008371353149414	18.91602325439453	18.40381622314453	19.91225242614746	18.839012145996094	20.153743743896484	18.16155433654785	18.172649383544922	19.584064483642578	18.02593994140625	19.85076141357422	18.227523803710938	21.677875518798828	17.660961151123047	20.06354522705078	18.29528045654297	18.491731643676758	19.747053146362305	20.297462463378906	19.049808502197266	20.059452056884766	Homo sapiens	1:Experimental evidence at protein level	377	10	0.0735855086584252	19.1620915133234	0.161465440123205	0.873039125660523	0.914612417358643	-6.79468424222538	0.0589662927460835	0.0387629066577965	sp|Q14344|GNA13_HUMAN	Q14344	GNA13_HUMAN	GNA13	Guanine nucleotide-binding protein subunit alpha-13		+	
20.75232696533203	20.035429000854492	18.420785903930664	18.829519271850586	20.337770462036133	18.831186294555664	19.10818099975586	17.640291213989258	17.827159881591797	18.86634635925293	18.559494018554688	18.302169799804688	18.376691818237305	18.220335006713867	17.815393447875977	18.778812408447266	19.50084686279297	19.112977981567383	21.534086227416992	19.219945907592773	20.118488311767578	18.710952758789062	19.571828842163086	Homo sapiens	1:Experimental evidence at protein level	348	16	0.0131592846977711	19.0626677309006	0.0250289891203327	0.980232774737501	0.987850125543232	-6.8077556667738	0.00867078065456638	0.00530894062181753	sp|Q14376|GALE_HUMAN	Q14376	GALE_HUMAN	GALE	UDP-glucose 4-epimerase		+	
19.733043670654297	20.525617599487305	18.908382415771484	19.063278198242188	20.606292724609375	18.609785079956055	18.574172973632812	21.18901824951172	18.681251525878906	19.622657775878906	19.952037811279297	18.82622528076172	20.45960235595703	19.41458511352539	21.190364837646484	18.035947799682617	20.721872329711914	17.88111686706543	21.599502563476562	19.117828369140625	20.819337844848633	18.860471725463867	20.422195434570312	Homo sapiens	1:Experimental evidence at protein level	709	11	1.27700041894651	19.6716219157173	4.36966852230298	0.000194964669223843	0.000949393171872625	0.434091292938642	3.71004408274687	3.02255389609428	sp|Q14444|CAPR1_HUMAN	Q14444	CAPR1_HUMAN	CAPRIN1	Caprin-1		+	+
20.866687774658203	20.58823013305664	19.528650283813477	18.965612411499023	20.580106735229492	18.78036117553711	19.18382453918457	20.372108459472656	18.41357421875	18.51732635498047	20.21576690673828	19.04920196533203	20.838930130004883	18.342226028442383	21.16958236694336	19.27757453918457	21.341394424438477	18.801193237304688	20.656147003173828	19.543302536010742	21.293787002563477	18.982145309448242	20.72199058532715	Homo sapiens	1:Experimental evidence at protein level	530	12	0.697972429181885	19.8146176585134	2.50410429156554	0.0192488960291425	0.0434334064247318	-3.93977240429984	1.71559417328276	1.36217610815909	sp|Q14498|RBM39_HUMAN	Q14498	RBM39_HUMAN	RBM39	RNA-binding protein 39		+	+
20.714208602905273	18.222370147705078	19.75354766845703	18.60567283630371	19.366077423095703	18.33595848083496	19.76068878173828	19.284217834472656	18.52859115600586	18.097440719604492	18.868701934814453	18.847740173339844	16.9628963470459	18.217544555664062	19.187488555908203	18.24496078491211	19.19473648071289	18.580215454101562	19.153379440307617	19.746755599975586	19.223251342773438	19.069448471069336	19.441314697265625	Homo sapiens	1:Experimental evidence at protein level	356	13	-0.615432722853765	18.9341863698114	-1.33472552559655	0.19412894666918	0.29077178808897	-5.92425364602789	0.711909701904862	0.536447732859936	sp|Q14558|KPRA_HUMAN	Q14558	KPRA_HUMAN	PRPSAP1	Phosphoribosyl pyrophosphate synthase-associated protein 1		+	
20.250598907470703	18.647939682006836	18.69171905517578	19.633512496948242	20.240766525268555	18.63322639465332	18.743066787719727	17.8721866607666	18.97281837463379	17.908241271972656	19.533527374267578	17.95624351501465	19.46929168701172	18.378828048706055	20.757726669311523	18.95490837097168	19.939374923706055	17.998306274414062	20.427804946899414	19.011070251464844	19.85883331298828	18.594701766967773	19.002315521240234	Homo sapiens	1:Experimental evidence at protein level	821	13	0.00795250184142304	19.1041534800604	0.0184535080081516	0.985425191058092	0.990075400898168	-6.80790262613545	0.0063763397699749	0.0043317296983573	sp|Q14566|MCM6_HUMAN	Q14566	MCM6_HUMAN	MCM6	DNA replication licensing factor MCM6		+	
21.135570526123047	20.97852325439453	22.274452209472656	22.095998764038086	20.83210563659668	21.86188507080078	22.513486862182617	21.51140022277832	21.975831985473633	22.08536720275879	21.712787628173828	22.597938537597656	20.517311096191406	22.46211051940918	21.479690551757812	21.823902130126953	19.238393783569336	22.455854415893555	19.972576141357422	22.80327033996582	21.008230209350586	23.13252830505371	21.580461502075195	Homo sapiens	1:Experimental evidence at protein level	930	0	-1.96583123074521	21.6735892130082	-5.91502596416992	3.73600817690787E-06	4.02873138073767E-05	4.31688174995629	5.42759218191141	4.39483168861869	sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	Inter-alpha-trypsin inhibitor heavy chain H4		+	+
17.156177520751953	17.597652435302734	19.4091854095459	18.848175048828125	16.065290451049805	19.24433135986328	18.626441955566406	16.57517433166504	18.993135452270508	18.144929885864258	18.11330223083496	19.05120849609375	17.424072265625	17.986509323120117	17.582592010498047	19.126419067382812	17.79352569580078	19.18551254272461	17.863536834716797	19.002002716064453	16.70954132080078	19.556682586669922	17.680648803710938	Homo sapiens	1:Experimental evidence at protein level	1992	12	-2.53811364162091	18.1835398725722	-7.26556688873517	1.38852708388938E-07	3.97829155198075E-06	7.56415435046736	6.85744564470811	5.40030339245929	sp|Q14669|TRIPC_HUMAN	Q14669	TRIPC_HUMAN	TRIP12	E3 ubiquitin-protein ligase TRIP12		+	+
18.452146530151367	19.76055145263672	18.820110321044922	18.900814056396484	19.592994689941406	18.495729446411133	19.48632049560547	20.006261825561523	18.530954360961914	17.89500617980957	20.636791229248047	18.353775024414062	20.233095169067383	18.67028045654297	19.903156280517578	18.512924194335938	19.181652069091797	18.626178741455078	18.26759910583496	19.58327865600586	20.292072296142578	18.684185028076172	19.396575927734375	Homo sapiens	1:Experimental evidence at protein level	625	13	0.145134669981285	19.1389262548126	0.377501274186956	0.709022554274838	0.789440385780932	-6.73504165049366	0.149339949525947	0.102680659960817	sp|Q14677|EPN4_HUMAN	Q14677	EPN4_HUMAN	CLINT1	Clathrin interactor 1		+	
19.071908950805664	18.707616806030273	18.580961227416992	19.267683029174805	18.47466278076172	20.618743896484375	18.922130584716797	18.870779037475586	17.824541091918945	17.129104614257812	18.062379837036133	19.246807098388672	18.593521118164062	18.4761905670166	18.803415298461914	18.336977005004883	19.890512466430664	19.088441848754883	19.15159797668457	18.41426658630371	19.159757614135742	18.49502182006836	19.387378692626953	Homo sapiens	1:Experimental evidence at protein level	1233	11	-0.834164064470759	18.8122716017537	-1.88657901331435	0.071015737026406	0.128763464974615	-5.10036476743087	1.14864540133144	0.89020734513408	sp|Q14683|SMC1A_HUMAN	Q14683	SMC1A_HUMAN	SMC1A	Structural maintenance of chromosomes protein 1A		+	
17.613239288330078	17.28646469116211	19.368391036987305	18.227392196655273	17.699953079223633	18.90568733215332	18.792884826660156	17.537181854248047	18.92150115966797	18.366905212402344	17.39151954650879	19.02105712890625	17.42047882080078	18.5822696685791	18.641902923583984	18.895259857177734	18.112762451171875	19.575916290283203	18.269533157348633	19.479459762573242	17.736099243164062	18.855148315429688	16.761287689208984	Homo sapiens	1:Experimental evidence at protein level	1871	17	-2.20121563514942	18.3414718379416	-7.08082737348964	2.1507405767898E-07	5.57834187495797E-06	7.13278592323556	6.66741197123193	5.25349487302839	sp|Q14690|RRP5_HUMAN	Q14690	RRP5_HUMAN	PDCD11	Protein RRP5 homolog		+	+
19.717880249023438	18.602439880371094	19.974302291870117	18.950759887695312	18.796112060546875	19.079612731933594	19.186492919921875	18.429542541503906	18.45052719116211	18.78189468383789	17.27231216430664	18.94688606262207	18.93912124633789	17.870651245117188	19.581829071044922	19.237417221069336	19.35928726196289	19.05569839477539	19.133056640625	19.43604850769043	19.4737548828125	18.655282974243164	18.864337921142578	Homo sapiens	1:Experimental evidence at protein level	798	14	-1.29996441914013	18.9531299283193	-3.69889769257285	0.00108341108906908	0.00387449190633704	-1.2281190745712	2.9652067235791	2.41178524199434	sp|Q14694|UBP10_HUMAN	Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10		+	+
22.608463287353516	23.232969284057617	21.88622283935547	22.51910972595215	23.689311981201172	22.788305282592773	22.464271545410156	23.103988647460938	22.74080467224121	23.13201904296875	23.499338150024414	22.707660675048828	23.240041732788086	22.891294479370117	22.722843170166016	22.316753387451172	23.13274383544922	22.478242874145508	23.676551818847656	22.762758255004883	23.205202102661133	22.669483184814453	23.169588088989258	Homo sapiens	1:Experimental evidence at protein level	944	0	-0.177627168431098	22.8960834211114	-0.8102927794772	0.425503374046949	0.539876577575532	-6.47505407807587	0.37109699180933	0.267705513888928	sp|Q14697|GANAB_HUMAN	Q14697	GANAB_HUMAN	GANAB	Neutral alpha-glucosidase AB		+	
18.38140869140625	17.51059341430664	20.203134536743164	18.749282836914062	18.624099731445312	18.604961395263672	19.05845832824707	17.90848731994629	19.23419189453125	19.40424346923828	18.89693832397461	18.96404457092285	17.18225860595703	19.471769332885742	19.747615814208984	19.134912490844727	18.526966094970703	19.155445098876953	18.13396453857422	18.747365951538086	17.93521499633789	18.51792335510254	18.50609588623047	Homo sapiens	1:Experimental evidence at protein level	455	10	-1.44704272487682	18.7326694416762	-4.36178785768915	0.000198963229850914	0.000963154024268473	0.41430234305487	3.70122717760219	3.01630425644656	sp|Q14728|MFS10_HUMAN	Q14728	MFS10_HUMAN	MFSD10	Major facilitator superfamily domain-containing protein 10		+	+
20.069196701049805	19.41598892211914	19.06332778930664	19.189720153808594	19.288148880004883	18.82509994506836	18.879749298095703	17.694608688354492	19.613014221191406	19.256284713745117	19.72225570678711	17.979997634887695	18.50849151611328	17.44762420654297	20.13625144958496	19.9910888671875	19.602523803710938	18.981061935424805	20.084388732910156	18.49910545349121	19.854572296142578	18.70237922668457	19.612506866455078	Homo sapiens	1:Experimental evidence at protein level	602	14	-0.365768231394625	19.1480364896933	-0.856259593531687	0.400077702995089	0.514236546781377	-6.43676779379083	0.397855651910252	0.288837061295927	sp|Q14738|2A5D_HUMAN	Q14738	2A5D_HUMAN	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform		+	
19.703369140625	16.823760986328125	18.79851722717285	19.12826919555664	17.83539390563965	18.327510833740234	19.60089111328125	17.776432037353516	18.496919631958008	18.303977966308594	18.189638137817383	18.838525772094727	20.914905548095703	18.273387908935547	17.796024322509766	18.685205459594727	21.01793098449707	18.386985778808594	19.779861450195312	19.10228157043457	19.83905601501465	19.10057258605957	19.48487091064453	Homo sapiens	1:Experimental evidence at protein level	615	16	-1.22928680923699	18.880487229364	-2.95640348263117	0.00675104190310925	0.017914776916751	-2.96898405216165	2.17062919637607	1.74678859550386	sp|Q14739|LBR_HUMAN	Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR		+	+
18.64727020263672	21.884092330932617	18.698909759521484	20.47378158569336	20.0588321685791	20.937135696411133	20.713363647460938	20.63750648498535	20.537887573242188	20.22650718688965	20.28277587890625	21.063343048095703	21.166826248168945	20.795747756958008	21.368011474609375	20.308818817138672	21.22315788269043	20.20122528076172	20.45155906677246	20.564640045166016	20.906932830810547	18.89790153503418	21.00457763671875	Homo sapiens	1:Experimental evidence at protein level	893	2	-0.390593418374294	20.4805146901237	-0.888408267358198	0.382883713473065	0.496017597264791	-6.40880958055607	0.416933106619689	0.304502915728696	sp|Q14764|MVP_HUMAN	Q14764	MVP_HUMAN	MVP	Major vault protein		+	
19.615753173828125	18.941940307617188	19.208303451538086	19.13783073425293	19.360870361328125	18.961612701416016	19.286466598510742	17.55846405029297	19.187782287597656	18.553363800048828	18.87010955810547	18.135208129882812	17.677074432373047	18.80562973022461	17.668821334838867	18.44629669189453	20.349178314208984	19.251266479492188	20.055917739868164	19.412391662597656	19.70646858215332	19.125019073486328	20.176464080810547	Homo sapiens	1:Experimental evidence at protein level	1912	15	-0.721598219485369	19.0253475412542	-1.60274474870437	0.12169224919566	0.200166690265759	-5.55267042196463	0.914737081907572	0.698608191778632	sp|Q14839|CHD4_HUMAN	Q14839	CHD4_HUMAN	CHD4	Chromodomain-helicase-DNA-binding protein 4		+	
21.82259178161621	21.82314682006836	22.172733306884766	22.163074493408203	22.40816307067871	21.925172805786133	22.270170211791992	23.391891479492188	21.62668800354004	21.916345596313477	21.075674057006836	21.890018463134766	23.304494857788086	21.82421112060547	23.894132614135742	21.816179275512695	23.370914459228516	21.789892196655273	21.137042999267578	21.252845764160156	22.055828094482422	21.729534149169922	22.88809585571289	Homo sapiens	1:Experimental evidence at protein level	261	0	-0.317326799468546	22.1523222729038	-0.851529493113946	0.402648502706672	0.5161945424918	-6.44079952768237	0.39507391154098	0.287186591381118	sp|Q14847|LASP1_HUMAN	Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1		+	
20.523767471313477	20.351972579956055	18.812225341796875	19.874780654907227	20.257747650146484	20.62445831298828	20.487403869628906	20.457319259643555	20.949373245239258	20.940393447875977	20.28105354309082	20.156917572021484	19.70815658569336	20.454532623291016	19.768566131591797	20.037372589111328	16.848806381225586	20.151613235473633	18.804805755615234	19.828338623046875	18.52223014831543	20.363462448120117	19.487089157104492	Homo sapiens	1:Experimental evidence at protein level	329	2	-0.977326706938083	19.9111090237817	-2.15747666150266	0.0408882990848198	0.0809227059799166	-4.61838002183852	1.38840095531608	1.09192960325545	sp|Q14914|PTGR1_HUMAN	Q14914	PTGR1_HUMAN	PTGR1	Prostaglandin reductase 1		+	
17.251922607421875	15.458481788635254	19.071847915649414	18.44711685180664	15.782832145690918	18.718936920166016	19.258071899414062	17.729692459106445	18.336923599243164	18.403135299682617	17.581830978393555	18.67917823791504	17.211524963378906	17.5943660736084	15.866222381591797	18.94402313232422	17.429044723510742	18.588367462158203	16.822853088378906	19.112924575805664	16.5488224029541	19.46640968322754	16.884397506713867	Homo sapiens	1:Experimental evidence at protein level	205	17	-2.95418433416689	17.8148109130648	-7.77947472061141	4.20704955867545E-08	1.67389858421168E-06	8.74021321091295	7.3760223720019	5.77627085796251	sp|Q14919|NC2A_HUMAN	Q14919	NC2A_HUMAN	DRAP1	Dr1-associated corepressor		+	+
18.42522621154785	19.34888458251953	20.509910583496094	20.911287307739258	19.526037216186523	18.347383499145508	19.740009307861328	20.748863220214844	19.487764358520508	20.26858139038086	19.37900733947754	19.153614044189453	17.444503784179688	19.595033645629883	18.197301864624023	18.46580696105957	18.898426055908203	20.536788940429688	18.51383399963379	18.649049758911133	19.097057342529297	20.20021629333496	20.59331703186035	Homo sapiens	1:Experimental evidence at protein level	572	6	-0.420023243526877	19.4011995255406	-0.999011678507746	0.327467326992524	0.440436404863308	-6.30529674619272	0.484832025182789	0.356116791022233	sp|Q14956|GPNMB_HUMAN	Q14956	GPNMB_HUMAN	GPNMB	Transmembrane glycoprotein NMB		+	
22.8619441986084	22.42191505432129	21.589645385742188	21.59184455871582	22.156461715698242	20.655031204223633	20.99457550048828	21.40062141418457	21.81853485107422	21.88005828857422	21.9604434967041	21.49957847595215	21.904489517211914	21.64638328552246	21.746686935424805	21.19708251953125	22.22354507446289	21.432283401489258	22.258317947387695	21.094371795654297	22.10686492919922	21.55327033996582	22.023405075073242	Homo sapiens	1:Experimental evidence at protein level	876	0	-0.202740430700263	21.7373745843829	-0.848698447048019	0.404192188217511	0.517634902166293	-6.44320252176658	0.39341208430615	0.285976448515556	sp|Q14974|IMB1_HUMAN	Q14974	IMB1_HUMAN	KPNB1	Importin subunit beta-1		+	
17.00636100769043	17.361818313598633	19.687973022460938	19.159475326538086	17.840511322021484	19.05537223815918	19.59902572631836	18.572206497192383	18.947795867919922	16.515464782714844	16.031539916992188	18.217390060424805	16.11138916015625	17.436819076538086	17.8758487701416	18.95592498779297	17.799488067626953	18.96023941040039	17.4680118560791	19.133872985839844	18.576499938964844	19.253482818603516	18.812898635864258	Homo sapiens	1:Experimental evidence at protein level	699	11	-2.04884787484864	18.2091809555222	-3.87421888177765	0.000694450512496041	0.00266946343649024	-0.799194952417447	3.15835869724912	2.57357602327555	sp|Q14978|NOLC1_HUMAN	Q14978	NOLC1_HUMAN	NOLC1	Nucleolar and coiled-body phosphoprotein 1		+	+
20.34677505493164	20.443668365478516	18.660785675048828	18.45085906982422	20.258325576782227	20.08888053894043	18.203176498413086	20.594409942626953	20.007112503051758	20.449060440063477	20.249460220336914	19.53297996520996	20.960350036621094	20.703872680664062	21.06694221496582	18.762651443481445	20.66227912902832	19.079702377319336	20.42251968383789	19.082311630249023	20.52080535888672	19.37247657775879	20.56271743774414	Homo sapiens	1:Experimental evidence at protein level	2115	7	0.338083253019327	19.9237713182403	1.03359427252227	0.311331351268792	0.42405773882051	-6.27063285001995	0.506777143379612	0.372575006747038	sp|Q14980|NUMA1_HUMAN	Q14980	NUMA1_HUMAN	NUMA1	Nuclear mitotic apparatus protein 1		+	
19.46735382080078	20.38312339782715	21.904212951660156	21.276517868041992	19.022380828857422	21.68543243408203	21.847551345825195	22.757272720336914	21.123987197875977	21.428842544555664	21.04325294494629	21.313291549682617	20.81096649169922	21.02893829345703	20.069047927856445	22.467439651489258	18.740957260131836	22.330095291137695	17.01211166381836	22.417919158935547	21.023759841918945	22.136837005615234	20.631187438964844	Homo sapiens	1:Experimental evidence at protein level	511	1	-2.55968141715614	20.974479375887	-4.33834156649778	0.000211348806510253	0.00101315848101413	0.355450874753673	3.67500020029522	2.99432261579811	sp|Q14CN4|K2C72_HUMAN	Q14CN4	K2C72_HUMAN	KRT72	Keratin, type II cytoskeletal 72		+	+
20.17307472229004	20.472137451171875	20.090307235717773	18.254674911499023	19.6425724029541	18.63266944885254	19.2523250579834	18.740861892700195	19.142230987548828	17.550983428955078	17.6732234954834	18.777938842773438	17.720975875854492	18.068199157714844	19.432384490966797	18.926712036132812	20.710397720336914	19.28593635559082	18.014589309692383	19.214771270751953	21.122215270996094	19.247936248779297	19.90483856201172	Homo sapiens	1:Experimental evidence at protein level	226	17	-0.791767389768875	19.132864531161	-1.53155184790517	0.138330332248443	0.222049471439846	-5.65687205248214	0.85908257995031	0.653550256271127	sp|Q15005|SPCS2_HUMAN	Q15005	SPCS2_HUMAN	SPCS2	Signal peptidase complex subunit 2		+	
17.831199645996094	18.085988998413086	19.624446868896484	18.225448608398438	18.269132614135742	18.6173152923584	19.63666534423828	17.981048583984375	19.058252334594727	18.841012954711914	17.652362823486328	18.920883178710938	18.66262435913086	18.485389709472656	18.199970245361328	18.117721557617188	17.4632511138916	19.13227653503418	17.730247497558594	18.793210983276367	19.647293090820312	19.497615814208984	17.391054153442383	Homo sapiens	1:Experimental evidence at protein level	297	16	-1.7085198862263	18.5271886644057	-5.13538197356811	2.71118702972122E-05	0.000195905127308888	2.36566904918576	4.56684052182411	3.70795419732422	sp|Q15006|EMC2_HUMAN	Q15006	EMC2_HUMAN	EMC2	ER membrane protein complex subunit 2		+	+
20.724313735961914	20.590744018554688	19.575828552246094	18.8659610748291	20.322263717651367	20.39788246154785	19.26016616821289	20.145954132080078	20.3764591217041	19.92984962463379	20.037948608398438	19.969839096069336	20.8078556060791	20.12054443359375	20.38160514831543	20.03307342529297	20.68572425842285	19.464052200317383	20.76053810119629	20.068023681640625	20.60045051574707	19.32369613647461	20.147706985473633	Homo sapiens	1:Experimental evidence at protein level	389	3	-0.561857314301648	20.1099101328134	-2.37108495064694	0.0258493640429581	0.0558219395283513	-4.20771062821664	1.58755013713605	1.25319507806188	sp|Q15008|PSMD6_HUMAN	Q15008	PSMD6_HUMAN	PSMD6	26S proteasome non-ATPase regulatory subunit 6		+	
22.349220275878906	21.792579650878906	22.208843231201172	22.124052047729492	22.37299919128418	22.479717254638672	21.96293067932129	22.21648406982422	22.192188262939453	22.472557067871094	22.095378875732422	22.14967155456543	22.419212341308594	22.4797306060791	22.14012336730957	22.1127872467041	22.07028579711914	21.66309928894043	21.60380744934082	21.85903549194336	21.78559684753418	22.1302490234375	22.33251953125	Homo sapiens	1:Experimental evidence at protein level	361	0	-0.999618718669264	22.1359092710402	-4.89789726927907	4.99372816428848E-05	0.000314388843221323	1.76611122943017	4.30157510234564	3.50253287425282	sp|Q15019|SEPT2_HUMAN	Q15019	SEPT2_HUMAN	SEPTIN2	Septin-2		+	+
19.28853988647461	19.134675979614258	20.192224502563477	19.610153198242188	17.45107078552246	19.176570892333984	19.7133731842041	20.075332641601562	19.357173919677734	18.674907684326172	19.80856704711914	19.038257598876953	20.49146842956543	19.039621353149414	20.387046813964844	18.76300048828125	17.89145851135254	18.98788833618164	16.937116622924805	18.68470001220703	19.598146438598633	18.859169006347656	19.71731185913086	Homo sapiens	1:Experimental evidence at protein level	963	15	-0.918674616365124	19.1721771788745	-1.88057263006242	0.0718612858951797	0.130100079680913	-5.11051804248769	1.14350501573999	0.88572243745094	sp|Q15020|SART3_HUMAN	Q15020	SART3_HUMAN	SART3	Spliceosome associated factor 3, U4/U6 recycling protein		+	
21.11325454711914	20.910844802856445	19.559946060180664	18.399261474609375	20.63652992248535	18.734760284423828	19.4112548828125	20.670330047607422	18.121488571166992	20.04315757751465	20.832843780517578	18.62270736694336	21.147201538085938	19.958881378173828	21.511520385742188	19.11948585510254	21.50384521484375	19.27490997314453	21.033037185668945	18.56801986694336	21.134639739990234	19.760089874267578	21.121318817138672	Homo sapiens	1:Experimental evidence at protein level	972	10	1.35375500601199	20.035325202815	5.08526382986261	3.08362167721562E-05	0.000215853517405094	2.23922831801469	4.51093890999081	3.66584086997655	sp|Q15029|U5S1_HUMAN	Q15029	U5S1_HUMAN	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component		+	+
21.08161735534668	20.967912673950195	19.25739097595215	18.744190216064453	21.265668869018555	19.040630340576172	19.579444885253906	20.610397338867188	20.808643341064453	20.682790756225586	20.793703079223633	19.149187088012695	21.244747161865234	19.070690155029297	20.822193145751953	18.819229125976562	21.60344696044922	21.25762939453125	21.88043785095215	18.92369842529297	21.15004539489746	17.516586303710938	21.00602149963379	Homo sapiens	1:Experimental evidence at protein level	597	9	0.890020720007278	20.214811276511	2.06812246334022	0.0492429614166077	0.0947927007269698	-4.78240793067348	1.30765583697107	1.02322510312655	sp|Q15046|SYK_HUMAN	Q15046	SYK_HUMAN	KARS1	Lysine--tRNA ligase		+	
