id,label
SP|A0A1B0GWH6|LSP1N_HUMAN,1
SPENO006099,1
SP|P01040|CYTA_HUMAN,1
SPROHSA404316,1
SP|Q9H0Q3|FXYD6_HUMAN,1
SP|P56277|CMC4_HUMAN,1
SP|A6NJY4|T238L_HUMAN,1
SPENO001686,1
SPENO003528,1
SP|P0DMW4|SIL2A_HUMAN,1
SP|Q5DT21|ISK9_HUMAN,1
SPENO006282,1
SPENO002086,1
SP|O96033|MOC2A_HUMAN,1
SPENO007101,1
SP|Q99525|H4G_HUMAN,1
SP|A0A1B0GVV1|SIM35_HUMAN,1
SP|P53803|RPAB4_HUMAN,1
SP|Q9H1C7|CYTM1_HUMAN,1
SP|A0A1B0GTU2|CTXD1_HUMAN,1
SP|P0DMR2|SG1C2_HUMAN,1
SP|Q15843|NEDD8_HUMAN,1
SPENO003560,1
SPENO006394,1
SPENO005819,1
SP|Q8WTQ1|D104A_HUMAN,1
SP|O75438|NDUB1_HUMAN,1
SP|Q96IX5|ATPMK_HUMAN,1
SPROHSA399685,1
SP|F7VJQ1|APRIO_HUMAN,1
SPENO000493,1
SP|Q8N4H5|TOM5_HUMAN,1
SPENO004663,1
SP|Q30KQ5|DB115_HUMAN,1
SP|Q9P2X0|DPM3_HUMAN,1
SPROHSA154708,1
SPROHSA398841,1
SP|Q6UWN8|ISK6_HUMAN,1
SPENO003258,1
SPROHSA179582,1
SP|A0A590UK83|SMI45_HUMAN,1
SP|O95167|NDUA3_HUMAN,1
SP|Q96DR8|MUCL1_HUMAN,1
SP|Q6UWS5|PT117_HUMAN,1
SP|Q8NEX6|WFD11_HUMAN,1
SPROHSA175320,1
SPENO001362,1
SPROHSA408137,1
SP|Q4G0N7|F229B_HUMAN,1
SP|A0A1B0GVM5|ETDC_HUMAN,1
SPENO001872,1
SP|O00198|HRK_HUMAN,1
SPENO003019,1
SP|P15954|COX7C_HUMAN,1
SP|P0DKX4|SIM18_HUMAN,1
SPROHSA396360,1
SP|P09430|STP1_HUMAN,1
SP|P82921|RT21_HUMAN,1
SPENO000459,1
SP|Q3LI62|KR204_HUMAN,1
SPENO000615,1
SPENO006468,1
SP|P04155|TFF1_HUMAN,1
SP|Q8NFR3|SPTSB_HUMAN,1
SP|Q9BYE4|SPR2G_HUMAN,1
SP|Q6ZYL4|TF2H5_HUMAN,1
SPROHSA407540,1
SP|P29377|S100G_HUMAN,1
SPENO003171,1
SPENO003138,1
SP|P58511|SIM11_HUMAN,1
SPENO004329,1
SPENO000152,1
SP|Q0P5P2|CQ067_HUMAN,1
SPENO003709,1
SP|Q8WVX3|CD003_HUMAN,1
SP|Q1W4C9|ISK13_HUMAN,1
SPENO004456,1
SPROHSA188112,1
SP|Q9Y5L5|LENEP_HUMAN,1
SPROHSA199118,1
SP|Q69YU5|UQCC6_HUMAN,1
SPROHSA195944,1
SP|P0C7L1|ISK8_HUMAN,1
SPENO005568,1
SP|P58549|FXYD7_HUMAN,1
SP|P0DJ93|SIM13_HUMAN,1
SP|O43715|TRIA1_HUMAN,1
SP|P18545|CNRG_HUMAN,1
SPENO000042,1
SPROHSA411854,1
SP|A1L190|SYCE3_HUMAN,1
SP|Q9BZL3|SMIM3_HUMAN,1
SPENO002345,1
SP|P48539|PCP4_HUMAN,1
SP|P0CW23|AKAI1_HUMAN,1
SPENO003850,1
SPROHSA403007,1
SPENO000814,1
SP|P26678|PPLA_HUMAN,1
SPROHSA187568,1
SP|Q8IZN7|D107A_HUMAN,1
SP|P0DMW3|SIML1_HUMAN,1
SP|Q8WU43|CB015_HUMAN,1
SP|Q3LI70|KR196_HUMAN,1
SPROHSA225405,1
SP|P0DMC3|ELA_HUMAN,1
SPROHSA401291,1
SP|Q9Y258|CCL26_HUMAN,1
SPROHSA145890,1
SPENO000012,1
SP|Q8N300|SVBP_HUMAN,1
SP|Q9Y6X1|SERP1_HUMAN,1
SP|Q969E1|LEAP2_HUMAN,1
SP|Q5J5C9|DB121_HUMAN,1
SPENO007032,1
SPROHSA213054,1
SP|Q96B49|TOM6_HUMAN,1
SPENO000408,1
SPENO004377,1
SP|Q7Z7J9|CK2N1_HUMAN,1
SPENO003307,1
SP|A6NKN8|PC4L1_HUMAN,1
SP|Q5MJ07|SPXN5_HUMAN,1
SPENO003344,1
NC_000001.11_14249,0
NC_000001.11_690,0
NC_000009.12_6175,0
NC_000007.14_2796,0
NC_000002.12_13668,0
NC_000004.12_3640,0
NC_000016.10_1326,0
NC_000001.11_13380,0
NC_000012.12_1345,0
NC_000017.11_1538,0
NC_000012.12_7106,0
NC_000011.10_1620,0
NC_000003.12_7802,0
NC_000014.9_4286,0
NC_000008.11_4926,0
NC_000016.10_3329,0
NC_000017.11_769,0
NC_000013.11_1558,0
NC_000005.10_8934,0
NC_000004.12_8479,0
NC_000021.9_704,0
NC_000016.10_3518,0
NC_000003.12_3642,0
NC_000017.11_5010,0
NC_000003.12_10032,0
NC_000015.10_5067,0
NC_000020.11_1936,0
NC_000003.12_1686,0
NC_000010.11_5006,0
NC_000017.11_5387,0
NC_000003.12_9881,0
NC_000004.12_2778,0
NC_000009.12_5480,0
NC_000014.9_3188,0
NC_000016.10_2295,0
NC_000001.11_13175,0
NC_000005.10_4883,0
NC_000003.12_3268,0
NC_000015.10_4109,0
NC_000001.11_2038,0
NC_000003.12_9803,0
NC_000013.11_1898,0
NC_000004.12_1915,0
NC_000019.10_4182,0
NC_000006.12_2036,0
NC_000001.11_3082,0
NC_000019.10_5433,0
NC_000004.12_7867,0
NC_000019.10_830,0
NC_000011.10_3274,0
NC_000002.12_13522,0
NC_000009.12_1059,0
NC_000012.12_6044,0
NC_000011.10_7679,0
NC_000017.11_2755,0
NC_000003.12_8135,0
NC_000011.10_4845,0
NC_000017.11_7634,0
NC_000019.10_7823,0
NC_000008.11_2952,0
NC_000009.12_799,0
NC_000004.12_5647,0
NC_000015.10_4020,0
NC_000012.12_5366,0
NC_000019.10_2408,0
NC_000002.12_77,0
NC_000007.14_6524,0
NC_000006.12_8687,0
NC_000011.10_7212,0
NC_000019.10_4997,0
NC_000011.10_5973,0
NC_000017.11_4654,0
NC_000007.14_1715,0
NC_000010.11_542,0
NC_000005.10_5880,0
NC_000007.14_2355,0
NC_000001.11_6707,0
NC_000011.10_8478,0
NC_000001.11_13554,0
NC_000006.12_6009,0
NC_000001.11_4452,0
NC_000017.11_1345,0
NC_000020.11_151,0
NC_000017.11_7198,0
NC_000003.12_9730,0
NC_000007.14_631,0
NC_000012.12_4699,0
NC_000009.12_1744,0
NC_000006.12_8044,0
NC_000015.10_5467,0
NC_000017.11_7301,0
NC_000003.12_5399,0
NC_000001.11_10141,0
NC_000010.11_5134,0
NC_000019.10_9326,0
NC_000001.11_13653,0
NC_000007.14_5503,0
NC_000004.12_2677,0
NC_000004.12_3609,0
NC_000001.11_2483,0
NC_000003.12_5390,0
NC_000019.10_5346,0
NC_000019.10_8970,0
NC_000011.10_2750,0
NC_000003.12_2002,0
NC_000001.11_9623,0
NC_000010.11_6150,0
NC_000010.11_5479,0
NC_000005.10_6667,0
NC_000016.10_2985,0
NC_000012.12_8108,0
NC_000013.11_3454,0
NC_000002.12_4235,0
NC_000016.10_152,0
NC_000023.11_6055,0
NC_000020.11_3200,0
NC_000019.10_5253,0
NC_000017.11_5211,0
NC_000009.12_6110,0
NC_000012.12_3856,0
NC_000015.10_3230,0
NC_000011.10_5492,0
NC_000009.12_3531,0
NC_000004.12_5744,0
NC_000004.12_3464,0
NC_000023.11_4862,0
NC_000006.12_3554,0
NC_000018.10_2157,0
NC_000003.12_6682,0
NC_000002.12_2572,0
NC_000007.14_6205,0
NC_000001.11_1397,0
NC_000009.12_6045,0
NC_000014.9_2429,0
NC_000005.10_3253,0
NC_000014.9_155,0
NC_000012.12_4886,0
NC_000002.12_7151,0
NC_000022.11_2063,0
NC_000019.10_6072,0
NC_000001.11_4848,0
NC_000010.11_2157,0
NC_000004.12_4412,0
NC_000002.12_10604,0
NC_000012.12_8346,0
NC_000004.12_7104,0
NC_000005.10_683,0
NC_000021.9_172,0
NC_000010.11_809,0
NC_000017.11_4239,0
NC_000020.11_1373,0
NC_000011.10_165,0
NC_000002.12_4982,0
NC_000017.11_1756,0
NC_000003.12_8898,0
NC_000023.11_6221,0
NC_000022.11_2340,0
NC_000015.10_2394,0
NC_000012.12_6759,0
NC_000017.11_6508,0
NC_000002.12_5306,0
NC_000019.10_5834,0
NC_000002.12_6517,0
NC_000022.11_180,0
NC_000003.12_3257,0
NC_000018.10_799,0
NC_000019.10_2078,0
NC_000003.12_1165,0
NC_000017.11_1002,0
NC_000012.12_4980,0
NC_000017.11_4519,0
NC_000005.10_3625,0
NC_000020.11_2892,0
NC_000001.11_12039,0
NC_000016.10_3405,0
NC_000023.11_5604,0
NC_000015.10_580,0
NC_000003.12_6146,0
NC_000007.14_3871,0
NC_000005.10_6239,0
NC_000023.11_5345,0
NC_000004.12_2840,0
NC_000015.10_1994,0
NC_000011.10_408,0
NC_000006.12_1895,0
